filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized,dxt5
0018c9e7.img,cc0edcf4de60f988e7202fed0b31cde8e1422da9,bd53d72fb9feba2dbaa9b8e2b8d8491db05b9f4d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018c9eb.img,7303f8a1be946a2da0e57b151ee3a6ef2c099b7c,2034da21d4b6240ed551ef803f2fb41d516c89c8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018c9ef.img,851865e63ddcac28d79e6d6825db5097280c9105,8211e13a3328fa2eca8fc521f200105974d82b66,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018c9f3.img,656a0b561d0f2fc4101d28478a38ac73691116ef,ab7876f1edffe8e54271b27ba199ba7115ccb1f3,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca4f.img,aed1bc6092061bf6b668217cdf90f2e7ff6d102d,d8ebf41f7812d59501e895c3ad5ed90c496ee0a1,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca53.img,689178c3944e062d7a46dcbab2134f9f83e16a10,088f8b3c65f1d6b7a67b0d8f1a4d153ebd8624cf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca57.img,ea1e3e24c549d6d72819b28eed77fd3ad3d5fcf1,e3a6ae07dd98bd071c8e39faf39c9fb8c4d38d15,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca63.img,30b4e739d12abf0cbdebdf0bcb3fd8ce866ee6c7,03b1c2c38718201fd453c3e278274622745fa961,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca67.img,536f6b082e13faed869d6adad01f0d1d1edfcdfc,7027fe59ca572970b7f41033ec73b8a1a8f25b28,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca6b.img,914d05f2d5ec4145d1f81885a32a16818e3cae73,e9a8ca8e47890ec5b01c59eb2eba829d4336e82b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca6f.img,8242115a00d53a113bdd62d65c74a2c84f4717ad,9946120e4dd01b0c333236be34e297290dce4cdb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018ca73.img,25e97b1a50e2f5ec0f51baf3ccf0c7ff19802739,4a2fca0b991743d09a21290b68d73b9e18705cdf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018cacf.img,c1b3e60bf9adfb9cf0bd3f1cc91e219717dee34c,47c4645682d688789cd6fb1df7c89d766ed9b1f9,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018cad3.img,7dbc50c568180db7ba9b22ba2d9a53f3185dc1bf,d92363ffb6e1f2c49982a0ab9b6e806f712afa36,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0018e2e5,536eca0745cfef2545597dc8fb6455d3c8fe8791,2527b069fb8852b553a57928e0a6baece938f0bc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00194261,53a33b1a797651082a500d3785ec5bafb0c3d160,1482e1f089d65c9e2a9524ac78cee5b35e4f68ee,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00195db5,b0b4879ecffdf644c09ad70104ea73ceb2d2aadb,cf735bffc5a1c728c1a86b71a89f9fda705e97f7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0019800b,b31a15d39319e9428c7ae37eab2848a1900a0d2a,bc634be97bf7fe61501e0a8c09c6d76c0c93e3d5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001a1821,f0d9d8d3f7534984b1d3a8c52ed4f12974a526a7,b159e22516489ab2d7ee8fc042aea51c9f524b8a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001a72b5,07d03e7ddf297ac64d51587dd0918c52b88a51af,9fa5e71fd6fe35da0b6420a467206f1fecbd4a1b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001a9cc0.img,c930bdf997faa3c6ea99960ae91919c2ee76f354,2fc5e4f8d8fa1148b5c8b2b58093a4401ea3f825,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001b1537,80b122ffb15cb194186827f38e488ec43cb6ca9e,bcc0f78654524bef40e2fc5fb76bc066fefdba36,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001b154f,794837c9021d4a3618fdac3399fb68d987cb24d2,808e1425fd51e2f87496d9abbe49701f724c235e,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001b43b4,b24a461ae39aeb32af1ea72f578f5bfe5187b756,1415d7363908540a6c8216276aa5f893049a328b,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
001b4bd8,1937ef3583806bb021161338d229a3482d7711c6,fa30f57fc7144678675f459ee8c195101876747c,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
001b662b,b1df749201d62c0709d003853343914e48e3db13,74b5912acfdf85b45ab2dc968d90fb8fe0e662e0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001b72f7,2717255aabeef4bd222e4100b276975043c5f2ff,e6dffb223f8e4de6dcd9d4da969739c6d12c2eac,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001ba28f.img,7ac6ebcec205b0126cab68b053e0dd73688302af,e537c0cf072b584d50a4246e73476f549aec35eb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001ba4d8,ab1604733f7824c71a6c8381583e07c32d65cb53,f58303badc3a93e41c794a1037629b9714afbbe1,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001bb938,052d9a7fd022d5e31f99c3d2199ef2d5a7eedd18,52f84cb28477186f6e5db39eaf5c4a33c7ad04e2,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001bd7be,4b6bee308de9a9a23f5da0266b94865596bc5b96,9255ee5a567b35a451657bb604c41847b9a11dfc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001be510,8be02535ed28cbcf17540700880d5e1f13ec80f7,3f19599e8ce3190aa2ecb93df16c32e2cb02c393,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001bf8ec,78d94a695b824c1c4537834253299ae8d551a313,eaaec418cbdcecbd857bb725c40b3ad908e4e6c0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf8ed,f1acc7c4db9ef0ca2e56eec09bc6878f5e342b04,be4fbd350bfeef88107aec27ecd3e49faeb59bb1,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf8fc,157d203c433bc633c5e52af343f5dbbae83b7c4e,e412038f49164e115daca38da162814dcb45c27a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf904,0230a0bca62d1773526546dda505234777f82c23,2d457944efd1ae4fbac9a653c241d710298accc0,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf90c,e68a31efbdd8b8ac893b0c03065a4c26324c0a9c,dcf808982b6bf7164cce5a93d146886ffda4a550,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf90d,5469cae07f94fa0b62e6ae9e0539edc02d55e440,2c53fc10e72065f3dfe299632567026afa85f3a8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf914,ee3b884802c1d741a512c389f9b8b4ddf81689e0,5af60fdb92b010f2bb5193be0cad5634762e5c3b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf91c,e3c05b368fa3ccd3a8137b26385e3587ab1a4c8e,e306ae01b2efe9bef87c669df70e87811ab2cbbf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf91d,0d62524ab2642e4b63b49d4318c4f8979ba737d5,f7bcf40e0ea200efd855a7dfcb9189f1c2b8fb47,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf924,1ee51178d66f29b9d201f768016b471026f85d48,d6b1f3ca6e03dd412602765d7fe8cd0c3b77e2d9,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bf92c,87a608a9f50accf4668622c132336a2210dbf1a7,8a73b20fd9939af686ade25ec9a0e784d89cd33c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bfa14,4cb5486552577b3d781df8c42da62bf359a5c797,01aff5b5552542234aa77d1f34ac4510128a1777,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bfa24,fff7c52723f534ebf3df8d44af79b2f1aac85273,8e9b6eaa27c4cb1bf25035a3401441d6583a81e7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bfa34,e53e2afb97e0d07269bb4110ce58788f514ff18c,9705dedf147fe261f7074f470d2619d43ed14e41,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001bfaec,2d417b4f7c6a9cc114183d73beb886fcef543c40,f5a68a5bb41044bb132430ffb6d4d4f8c55117ec,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
001c16c9,9d24ceb35aabd5ce1d204fbcc5393d68e4e1c6f2,3cb19a9e47575815410fbe8e17c6cde4e61b210c,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001c4bcb,485a32849bb189ea5fd7a0478dfaaf9d9f074f57,fb299da7ffa4a2ff3a229c1754e590bf0798b95e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001c4bcb_893ec4e5e61202730c82f3c3dc3306f1,6e585f5450f273dd6a57fffaec66375a2e1411bf,82cc23521b6770b62dbec9f4b4e53e55ef3cb67d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001c886c,c5076c86061b59752d660ace40604b15d9649a5d,078a2be0cbb385fa635db29ea745d2d0e4740fbb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001c8f27.img,56afc29d44c19824e3caa96785f647d8722eb4be,7d0c82f74e7d750f1bbd54a8bc26e91a75de661b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001cee1b,9e81b139b8df6a00b1d2ded2eadca64199463b30,d1e6a40c4c881675862aeaa4e9722cf1c48cb188,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001d2980,d0cdaf92f185380f9852f7997ff15e9b18acb9da,c46d879c86094cdc7d775b6311436328c2f9362b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001d5893,c964c82dc76812b73ed3e882a57f30d90434c8dc,49606ff5cfc9dbe58760ea1f92b47b81c6a0fff1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001dcfc8,c7bfc9c0f8379cc63bc67e9337b36a0c0ccfd68a,75126c4049d7ccddd9d9e5db61cb2c1105ee9cf6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001e4234,f8c9eb142187c3e604fe9c973aecaa4b1f665667,439187292ccf1a62d692409e61f99febc8ef881f,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
001e4ad2,6d6b27b2cfc57863c771d3cf7d719a8d83fbdef6,f2c4e23e309411ee0e1b7c33c4c007afbb5e35d8,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001e7a1d,9de20454e52f5016c9c168dbe7bc31133e7358ec,dd1012142f52fce87143c8a21252e13e1872c6a4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001eaab3,8b488c5b44dc69d464b830c81e3e421bd9ff1c55,7cf9f7bb2d2514fd9ec908f21767ce0dd4bce5a5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001f57a8,ab40459a112467aa3ccbd5f26ca0725a740fbee8,68ed10989b2c851d1f6110d814b098b2123223c5,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
001fcbdf,4bca3157b552bf83ca7cd67908e40565af5e4dd1,23b5f15385ca5b2179e91407ebdcf235a5f8ab3d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001fd043,317ffc588e7d6f97c94f4ee1ebb096329dd141ac,1133cad48ee8c73887ac0878c40c5a63faf59f94,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001fd043_cf6f6ffd8dfa5a03e150da0f1347fc82,5f8b7220c1fe612e5ba138b4d5d3c91f589e8b42,b1711eb962db86d81f9eda5725f1c3ade726ea5b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
001fd51a,5542107094ce424d436f03801785eebc519bee83,4f8b7469f0ce13e1c3367053e2a0718b1241eee4,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00200126,38112d1cdbc74a2c4621e6e405435db097edcea2,051db990c213e0eca0d6e1a06c3c3e32633e36a6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
002006f0,ec5d44a9d5f3702c54031a31025e8a627eebcab1,34b5e1ed3a7a2c1609b79b87e4b684b3cfc36ce7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002043af,38d6f59aa83992c169d0028dfd67290db74d2dae,3e53e59f4d55f2e2165350f59d1454a67c818870,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0020a9c7,e3bf37812a490a50c6d8424aaf3bc6ec58164e1e,e206db73ffe8513c33d115455a282b118bbff7ef,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0020c1dc,a97a10bcb2fd500a31fa52bb6962bc9bee7d83f2,21a9fb66d27f3340ea8295b9127094c5513f4654,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0020e365.img,99bfd7db61a5701ed7f81fda71082620e2842bf2,f7977641433c5b6477de9e282a9b4effd9a2a734,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0020fc38,b7ff8c38ad348aefc88b3aa047c52ee61e3a354f,3ca9cec5fbba0416578edc90e622c16ead3c2bf1,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0021435e,5caac777e6a0bd03d5a45bfc74555e82750ba110,d381e87715cbe8ee2897ac21e9daa9459a32ef10,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00214362,d9f03a9ce515cf8119835e74309a7c6c3cccb757,1d508c47752d4045f04ced6ca8d938d1d8fdcd5a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00214366,5f0fdc975461460cc7c736191a4c0a4e7cec4934,e878b2fd244ad183fd6735638b355e03c89b27dd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00215d88,a4513d8924382ad3ac1ce4be60500f27f122d0f2,17a30c3aca7f32c1e746f7ce5199bf8585645d76,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0021c067,05b309ea8c3ddbd95ed94d11c51a830ecb3d6ac3,dd26ae821c37f79d8176a6dac6f8ad1c2660025c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
0021e658,0f39455bd02ce5c0ab2008a077d3b09923816c80,0d2efc5d6c3999c0a1bfa2bbd409b1c63ae6d87c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
002224c5,0a14058c9a8ca90d39515f44fd68995f92a76799,3bf23189ec2da71a78c5f018ad85fafd7ecf71de,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00229c1c,cbccef55bb756d59af04a915b7773c599f0ced82,b360697e9581c14e1e47b52eceabb274e8ef3056,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0022c1bb,4cf2578b36b516a1f2bb9a565f2e452388ed42b6,8f4c07034ba2a4fb19843c5805712d9f5fb9f144,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0022deda,af34709046b051ec150191d063c7804d030ec125,ea1f2f4484b2b821592f19cd10bd9282d149ceba,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002323d4,ae953c5892ac0f1fb58c65065890501effc1f034,6b33fed294f4c1ecbc8b10aa171b1788750febfc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
002343af,2acb965adabf4950b2c7166d313fa0211dd1ef05,a24ed80dc0c99c5d7841b9464f7c14f38b65520f,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
002362e7,0d77b369a1ec1aecadef514bad682c4b3f13fcef,2c0c599071b23e08f61cc2d425bdcedc6bc551e7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00238f30,31c610c59595e1c419875ef3784d10ab48f2c753,59bba051813f60f8e79689f305ba5dadb5246262,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0023c110,69179330a6160bda41b083db0ebcaad16676e118,498524a34bf7efe7a91e0db5281d97202894f519,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0023d260,599402baf782391251de922553a492c09c67433c,04847116a93c97fd22e16a32178d4bc336dfb263,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0023fe46,5149ec15d7f55d5c3109e411353552e111b53e57,5927b32edf4a7720af0bec3f47c593383a4d485b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0024436b,a4f4f8d5aa813239ec3ebbe443354861432e804e,4c7dda9812561e2387a7f690cfe6ac92baec9bea,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00253762,e184a8852d52ac99fd03f6106fd57bff05b6a7a4,a5b86950c6ad2b9904c8128e46f71d5e73304815,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0025962b,3914558f0a7482835fcb6ad6137170e39961110f,29649708f96f6627a0b2e6e05089da5f804a44ec,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0025963b,d002dc12098e20e49c13decdeb44b7d82f4f8eaf,d33d975a42e508ae3209a13cff5f7c9cced52522,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0025cada,26d0c3ec4091db6cce3fbb4be8d2a05702a5f596,c536a6fe56c17071baf4a65ee03a2ad7567a77f7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00264366,e8eaa971d20f1ee61b22c4c1d92eb423df156831,bd18c8d05300e7ab411fa4352380092dc6a0087b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0026436e,eec742dc6370eb55d97c366021fd62a996451947,ae8258213817539825eac1be1663ea49c040f1ae,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00265ab1,9290f941d7d0c52288496414b1d02a1e0bf341da,f99cedd1c0323038c65ad7ffc303f346411a00ee,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00266342,be60f4dd4d5a708248f7c4232a656f8a097872db,ddb4841c3122f9cae6fe501ebf7996415219b4a7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00266501,332784bbbf8a46da2f7b0d80b0ca962033c9fb17,8f9c7c3f4a015f8a69e53436e1b4a70c7d62519c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
002671cf,90e5891a82d60aa70f4aec4eade5cd5dd346d770,c4b5636f2921cdef123d8ad71f6544fa78f42a11,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
0026bb45,dd28480dccf8fcefc2abd4a8b0c8f8eac03a5305,787a2f60b90f275f82314761dbb1063833e50cd0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0026d01e,a6b5786ce2a0ddfcfcb5062f434d0bce93ecf232,7a0a92173ee198e1b6213681ff76f0555d39bd8e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
0026dab5,27ed4b17effa1dde34fc2fd819d75c57ee88d22b,02a27442a7bb790c4fca72512095a33b8d85736e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
002737d0,d598f033945a6b142dbe0562fdfa87f6bc90ef11,e330e32a0511191ab4f81b4fe08804e91c7ed0a6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00273b68,8d9214885d29b9cc41ff5762b8b98844516c827a,269acd141ee919e11da447782fbf84b9277c8a43,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00274fc0,7c3ebf2d6c58fce1b3b33b83d1fdb842b40e7c26,c895561f32bc4ccec1a9b1f4b704493d849aaaf9,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00275011,5c36fa439f171ca632fc3ae42367c436b7f974ed,b5d5220db85096e63d710487f8e49208bf9b1d3c,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00279634,d39528025c1d2d658b6bea9a671850f2687b1b49,a94a5bafb161a909d454a1c3f8295367a10b6405,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002855a1,55e7243ed63fad4ce3ac313860cbbc4eda7fdd1d,fa1678c1271ffcd581efd4771962b3f62d1612cf,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00285de1,2d0187f0b4e7e9044aa711304ee0379d50de8cdc,171916da04fdcd018ce7fe01b7e94e77eae55dbe,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00285de1_f245571f9abe622359ead9324d4b106f,62c20f44f432318ab9ebbd033b7fb85314423c5a,a9fa4d1363ac09c2bd030005c08a12259e45e121,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00289658,e96fe257c42d2f01f000fd369956a1b94c2c91ab,50dfaaf5323c1c5b6829b1d7f8e3e3717a564750,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
002943af,dfffd08dbe052e044bca2342cd57d71e50376b3a,141f5ffff76e58dd49c263f383ab9df291d096d6,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
0029df46,76b719f4896b8a8b91c35bc4ff5f4f742adaed72,27b7da0aa1b9a15e727151f415a21b13e6c9be70,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002a1de5,9277df61776ce981890da39d6e7bd412d9469571,47da851dea02f84f8106864d41d4ebbffef958a9,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002a44f7,d41ade7c345bac8f0f6d768e0982866d58d00b56,c6e67a5b90e6c40967b6ed2f512276f95704c044,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
002a4e9e,e2d82cc1eaad5feb12e29a62e084c4fabcdc86fe,a19995a20e190dab391a3013b468435b53dc520f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
002a8862,036499994fe5471512e89173b0b4232e8f1ec5a6,afe3657f01e113c10e8f002d5d0b3855d4c76b12,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
002abcc9,4163d594babfe65f52a2fb6e08aab0c5d962af51,d01395ef2473718d2477dc529bc35a7671f8855d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
002b5ada.img,23ecd2d30f8ba42cb526d8b0ee876f3abc895348,76b8f8ac11bdf1b6c3c1f99192b04ac0ba710b18,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
